label,phase,stage,sim,e_y_nm,nx,ny,nz,nm,seed,nodes,walltime,qos,status,slurm_id,L_rate
P3_ny128_ey1_s3,P3,B_ny,ny128,1,512,128,128,880000,3,1,00:30:00,regular,done,57242736,7.379356
P3_ny128_ey1_s4,P3,B_ny,ny128,1,512,128,128,880000,4,1,00:30:00,regular,done,57242737,7.289117
P3_ny128_ey1_s5,P3,B_ny,ny128,1,512,128,128,880000,5,1,00:30:00,regular,done,57242738,7.475136
P3_ny256_ey1_s2,P3,B_ny,ny256,1,512,256,128,880000,2,1,00:30:00,regular,done,57242739,7.789970
P3_ny256_ey1_s3,P3,B_ny,ny256,1,512,256,128,880000,3,1,00:30:00,regular,done,57242740,7.739931
P3_ny256_ey1_s4,P3,B_ny,ny256,1,512,256,128,880000,4,1,00:30:00,regular,done,57242741,7.666611
P3_ny256_ey1_s5,P3,B_ny,ny256,1,512,256,128,880000,5,1,00:30:00,regular,done,57242742,7.787624
P3_ny4096_ey0p5_s2,P3,B_ny,ny4096,0.5,512,4096,128,2500000,2,1,00:45:00,regular,done,57242744,11.790472
P3_ny4096_ey0p5_s3,P3,B_ny,ny4096,0.5,512,4096,128,2500000,3,1,00:45:00,regular,done,57242745,11.777103
P3_ny2048_ey0p5_s2,P3,B_ny,ny2048,0.5,512,2048,128,2500000,2,1,00:30:00,regular,done,57242747,11.790701
P3_ny2048_ey0p5_s3,P3,B_ny,ny2048,0.5,512,2048,128,2500000,3,1,00:30:00,regular,done,57242748,11.775141
P3_ny64_ey0p5_s2,P3,B_ny,ny64,0.5,512,64,128,2500000,2,1,00:30:00,regular,done,57242749,9.926883
P3_ny64_ey0p5_s3,P3,B_ny,ny64,0.5,512,64,128,2500000,3,1,00:30:00,regular,done,57242750,9.906702
P3_ny64_ey0p5_s4,P3,B_ny,ny64,0.5,512,64,128,2500000,4,1,00:30:00,regular,done,57242751,9.994446
P3_ny64_ey0p5_s5,P3,B_ny,ny64,0.5,512,64,128,2500000,5,1,00:30:00,regular,done,57242752,9.943546
P3_ny128_ey0p5_s2,P3,B_ny,ny128,0.5,512,128,128,2500000,2,1,00:30:00,regular,done,57242753,11.234425
P3_ny128_ey0p5_s3,P3,B_ny,ny128,0.5,512,128,128,2500000,3,1,00:30:00,regular,done,57242754,11.198203
P3_ny128_ey0p5_s4,P3,B_ny,ny128,0.5,512,128,128,2500000,4,1,00:30:00,regular,done,57242755,11.227711
P3_ny128_ey0p5_s5,P3,B_ny,ny128,0.5,512,128,128,2500000,5,1,00:30:00,regular,done,57242756,11.185466
P3_y256_nm3e4_ey1_s2,P3,A_nm,y256_nm3e4,1,512,256,128,30000,2,1,00:30:00,regular,done,57272508,6.796350
P3_y256_nm3e4_ey1_s3,P3,A_nm,y256_nm3e4,1,512,256,128,30000,3,1,00:30:00,regular,done,57272509,7.288185
P3_y256_nm3e4_ey1_s4,P3,A_nm,y256_nm3e4,1,512,256,128,30000,4,1,00:30:00,regular,done,57272510,6.978938
P3_y256_nm3e4_ey1_s5,P3,A_nm,y256_nm3e4,1,512,256,128,30000,5,1,00:30:00,regular,done,57272511,6.644534
P3_y256_nm5e4_ey1_s2,P3,A_nm,y256_nm5e4,1,512,256,128,50000,2,1,00:30:00,regular,done,57272512,6.901053
P3_y256_nm5e4_ey1_s3,P3,A_nm,y256_nm5e4,1,512,256,128,50000,3,1,00:30:00,regular,done,57272513,6.986838
P3_y256_nm5e4_ey1_s4,P3,A_nm,y256_nm5e4,1,512,256,128,50000,4,1,00:30:00,regular,done,57272514,7.347223
P3_y256_nm5e4_ey1_s5,P3,A_nm,y256_nm5e4,1,512,256,128,50000,5,1,00:30:00,regular,done,57272515,6.603594
P2_y256_nm3e4_ey2_s2,P2,A_nm,y256_nm3e4,2,512,256,128,30000,2,1,00:30:00,regular,done,57272516,4.721764
P2_y256_nm3e4_ey2_s3,P2,A_nm,y256_nm3e4,2,512,256,128,30000,3,1,00:30:00,regular,done,57272517,4.772647
P2_y256_nm3e4_ey2_s4,P2,A_nm,y256_nm3e4,2,512,256,128,30000,4,1,00:30:00,regular,done,57272518,4.839051
P2_y256_nm3e4_ey2_s5,P2,A_nm,y256_nm3e4,2,512,256,128,30000,5,1,00:30:00,regular,done,57272519,4.537343
P2_y256_nm5e4_ey2_s2,P2,A_nm,y256_nm5e4,2,512,256,128,50000,2,1,00:30:00,regular,done,57272520,4.705860
P2_y256_nm5e4_ey2_s3,P2,A_nm,y256_nm5e4,2,512,256,128,50000,3,1,00:30:00,regular,done,57272521,4.638261
P2_y256_nm5e4_ey2_s4,P2,A_nm,y256_nm5e4,2,512,256,128,50000,4,1,00:30:00,regular,done,57272522,4.870184
P2_y256_nm5e4_ey2_s5,P2,A_nm,y256_nm5e4,2,512,256,128,50000,5,1,00:30:00,regular,done,57272523,4.438698
PC_uncal_ey20_s1,PC,compare,uncal,20,512,512,256,100000,1,1,00:30:00,regular,done,57274006,1.365736
PC_uncal_ey20_s2,PC,compare,uncal,20,512,512,256,100000,2,1,00:30:00,regular,done,57274007,1.374373
PC_uncal_ey20_s3,PC,compare,uncal,20,512,512,256,100000,3,1,00:30:00,regular,done,57274008,1.373386
PC_cal_ey20_s1,PC,compare,cal,20,512,256,128,10000,1,1,00:30:00,regular,done,57274009,1.318117
PC_cal_ey20_s2,PC,compare,cal,20,512,256,128,10000,2,1,00:30:00,regular,done,57274010,1.278729
PC_cal_ey20_s3,PC,compare,cal,20,512,256,128,10000,3,1,00:30:00,regular,done,57274011,1.349420
PC_uncal_ey16_s1,PC,compare,uncal,16,512,512,256,100000,1,1,00:30:00,regular,done,57274012,1.544674
PC_uncal_ey16_s2,PC,compare,uncal,16,512,512,256,100000,2,1,00:30:00,regular,done,57274013,1.558724
PC_uncal_ey16_s3,PC,compare,uncal,16,512,512,256,100000,3,1,00:30:00,regular,done,57274014,1.559940
PC_cal_ey16_s1,PC,compare,cal,16,512,256,128,14000,1,1,00:30:00,regular,done,57274015,1.537674
PC_cal_ey16_s2,PC,compare,cal,16,512,256,128,14000,2,1,00:30:00,regular,done,57274016,1.504154
PC_cal_ey16_s3,PC,compare,cal,16,512,256,128,14000,3,1,00:30:00,regular,done,57274017,1.533096
PC_uncal_ey12_s1,PC,compare,uncal,12,512,512,256,100000,1,1,00:30:00,regular,done,57274018,1.806691
PC_uncal_ey12_s2,PC,compare,uncal,12,512,512,256,100000,2,1,00:30:00,regular,done,57274020,1.822045
PC_uncal_ey12_s3,PC,compare,uncal,12,512,512,256,100000,3,1,00:30:00,regular,done,57274021,1.830422
PC_cal_ey12_s1,PC,compare,cal,12,512,256,128,22000,1,1,00:30:00,regular,done,57274022,1.780477
PC_cal_ey12_s2,PC,compare,cal,12,512,256,128,22000,2,1,00:30:00,regular,done,57274023,1.752691
PC_cal_ey12_s3,PC,compare,cal,12,512,256,128,22000,3,1,00:30:00,regular,done,57274024,1.817576
PC_uncal_ey8_s1,PC,compare,uncal,8,512,512,256,100000,1,1,00:30:00,regular,done,57274025,2.245207
PC_uncal_ey8_s2,PC,compare,uncal,8,512,512,256,100000,2,1,00:30:00,regular,done,57274026,2.230347
PC_uncal_ey8_s3,PC,compare,uncal,8,512,512,256,100000,3,1,00:30:00,regular,done,57274027,2.263080
PC_cal_ey8_s1,PC,compare,cal,8,512,256,128,40000,1,1,00:30:00,regular,done,57274028,2.315168
PC_cal_ey8_s2,PC,compare,cal,8,512,256,128,40000,2,1,00:30:00,regular,done,57274029,2.261939
PC_cal_ey8_s3,PC,compare,cal,8,512,256,128,40000,3,1,00:30:00,regular,done,57274030,2.311760
PC_uncal_ey4_s1,PC,compare,uncal,4,512,512,256,100000,1,1,00:30:00,regular,done,57274031,3.163588
PC_uncal_ey4_s2,PC,compare,uncal,4,512,512,256,100000,2,1,00:30:00,regular,done,57274032,3.012710
PC_uncal_ey4_s3,PC,compare,uncal,4,512,512,256,100000,3,1,00:30:00,regular,done,57274033,3.062297
PC_cal_ey4_s1,PC,compare,cal,4,512,256,128,110000,1,1,00:30:00,regular,done,57274034,3.396677
PC_cal_ey4_s2,PC,compare,cal,4,512,256,128,110000,2,1,00:30:00,regular,done,57274036,3.394617
PC_cal_ey4_s3,PC,compare,cal,4,512,256,128,110000,3,1,00:30:00,regular,done,57274037,3.348474
PC_uncal_ey2_s1,PC,compare,uncal,2,512,512,256,100000,1,1,00:30:00,regular,done,57274038,4.129010
PC_uncal_ey2_s2,PC,compare,uncal,2,512,512,256,100000,2,1,00:30:00,regular,done,57274039,3.931620
PC_uncal_ey2_s3,PC,compare,uncal,2,512,512,256,100000,3,1,00:30:00,regular,done,57274040,3.781584
PC_cal_ey2_s1,PC,compare,cal,2,512,256,128,310000,1,1,00:30:00,regular,done,57274041,5.080955
PC_cal_ey2_s2,PC,compare,cal,2,512,256,128,310000,2,1,00:30:00,regular,done,57274042,5.066848
PC_cal_ey2_s3,PC,compare,cal,2,512,256,128,310000,3,1,00:30:00,regular,done,57274043,5.095475
PC_uncal_ey1_s1,PC,compare,uncal,1,512,512,256,100000,1,1,00:30:00,regular,done,57274044,4.798192
PC_uncal_ey1_s2,PC,compare,uncal,1,512,512,256,100000,2,1,00:30:00,regular,done,57274045,5.081193
PC_uncal_ey1_s3,PC,compare,uncal,1,512,512,256,100000,3,1,00:30:00,regular,done,57274046,4.470400
PC_cal_ey1_s1,PC,compare,cal,1,512,512,128,880000,1,1,00:30:00,regular,done,57274047,7.925156
PC_cal_ey1_s2,PC,compare,cal,1,512,512,128,880000,2,1,00:30:00,regular,done,57274048,7.887310
PC_cal_ey1_s3,PC,compare,cal,1,512,512,128,880000,3,1,00:30:00,regular,done,57274049,7.846795
PC_uncal_ey0p5_s1,PC,compare,uncal,0.5,512,512,256,100000,1,1,00:30:00,regular,done,57274051,5.259026
PC_uncal_ey0p5_s2,PC,compare,uncal,0.5,512,512,256,100000,2,1,00:30:00,regular,done,57274052,6.167567
PC_uncal_ey0p5_s3,PC,compare,uncal,0.5,512,512,256,100000,3,1,00:30:00,regular,done,57274053,5.137838
PC_cal_ey0p5_s1,PC,compare,cal,0.5,512,512,128,2500000,1,1,00:30:00,regular,done,57274054,11.746886
PC_cal_ey0p5_s2,PC,compare,cal,0.5,512,512,128,2500000,2,1,00:30:00,regular,done,57274055,11.762631
PC_cal_ey0p5_s3,PC,compare,cal,0.5,512,512,128,2500000,3,1,00:30:00,regular,done,57274056,11.745643
PC_uncal_ey20_s4,PC,compare,uncal,20,512,512,256,100000,4,1,00:30:00,regular,done,57274512,1.367810
PC_uncal_ey20_s5,PC,compare,uncal,20,512,512,256,100000,5,1,00:30:00,regular,done,57274513,1.371959
PC_uncal_ey20_s6,PC,compare,uncal,20,512,512,256,100000,6,1,00:30:00,regular,done,57274514,1.371245
PC_uncal_ey20_s7,PC,compare,uncal,20,512,512,256,100000,7,1,00:30:00,regular,done,57274515,1.369516
PC_uncal_ey20_s8,PC,compare,uncal,20,512,512,256,100000,8,1,00:30:00,regular,done,57274516,1.384468
PC_uncal_ey20_s9,PC,compare,uncal,20,512,512,256,100000,9,1,00:30:00,regular,done,57274517,1.360439
PC_uncal_ey20_s10,PC,compare,uncal,20,512,512,256,100000,10,1,00:30:00,regular,done,57274518,1.345523
PC_uncal_ey20_s11,PC,compare,uncal,20,512,512,256,100000,11,1,00:30:00,regular,done,57274520,1.375577
PC_uncal_ey20_s12,PC,compare,uncal,20,512,512,256,100000,12,1,00:30:00,regular,done,57274521,1.369765
PC_uncal_ey20_s13,PC,compare,uncal,20,512,512,256,100000,13,1,00:30:00,regular,done,57274522,1.382218
PC_uncal_ey20_s14,PC,compare,uncal,20,512,512,256,100000,14,1,00:30:00,regular,done,57274523,1.371870
PC_uncal_ey20_s15,PC,compare,uncal,20,512,512,256,100000,15,1,00:30:00,regular,done,57274524,1.388464
PC_cal_ey20_s6,PC,compare,cal,20,512,256,128,10000,6,1,00:30:00,regular,done,57274525,1.360334
PC_cal_ey20_s7,PC,compare,cal,20,512,256,128,10000,7,1,00:30:00,regular,done,57274526,1.338640
PC_cal_ey20_s8,PC,compare,cal,20,512,256,128,10000,8,1,00:30:00,regular,done,57274527,1.311724
PC_cal_ey20_s9,PC,compare,cal,20,512,256,128,10000,9,1,00:30:00,regular,done,57274528,1.354364
PC_cal_ey20_s10,PC,compare,cal,20,512,256,128,10000,10,1,00:30:00,regular,done,57274529,1.338990
PC_cal_ey20_s11,PC,compare,cal,20,512,256,128,10000,11,1,00:30:00,regular,done,57274531,1.325635
PC_cal_ey20_s12,PC,compare,cal,20,512,256,128,10000,12,1,00:30:00,regular,done,57274532,1.338059
PC_cal_ey20_s13,PC,compare,cal,20,512,256,128,10000,13,1,00:30:00,regular,done,57274533,1.331134
PC_cal_ey20_s14,PC,compare,cal,20,512,256,128,10000,14,1,00:30:00,regular,done,57274534,1.381243
PC_cal_ey20_s15,PC,compare,cal,20,512,256,128,10000,15,1,00:30:00,regular,done,57274535,1.341770
PC_uncal_ey16_s4,PC,compare,uncal,16,512,512,256,100000,4,1,00:30:00,regular,done,57274536,1.548101
PC_uncal_ey16_s5,PC,compare,uncal,16,512,512,256,100000,5,1,00:30:00,regular,done,57274537,1.552385
PC_uncal_ey16_s6,PC,compare,uncal,16,512,512,256,100000,6,1,00:30:00,regular,done,57274538,1.548431
PC_uncal_ey16_s7,PC,compare,uncal,16,512,512,256,100000,7,1,00:30:00,regular,done,57274539,1.553160
PC_uncal_ey16_s8,PC,compare,uncal,16,512,512,256,100000,8,1,00:30:00,regular,done,57274540,1.575047
PC_uncal_ey16_s9,PC,compare,uncal,16,512,512,256,100000,9,1,00:30:00,regular,done,57274542,1.534783
PC_uncal_ey16_s10,PC,compare,uncal,16,512,512,256,100000,10,1,00:30:00,regular,done,57274543,1.509790
PC_uncal_ey16_s11,PC,compare,uncal,16,512,512,256,100000,11,1,00:30:00,regular,done,57274544,1.565366
PC_uncal_ey16_s12,PC,compare,uncal,16,512,512,256,100000,12,1,00:30:00,regular,done,57274545,1.556416
PC_uncal_ey16_s13,PC,compare,uncal,16,512,512,256,100000,13,1,00:30:00,regular,done,57274546,1.565849
PC_uncal_ey16_s14,PC,compare,uncal,16,512,512,256,100000,14,1,00:30:00,regular,done,57274547,1.555293
PC_uncal_ey16_s15,PC,compare,uncal,16,512,512,256,100000,15,1,00:30:00,regular,done,57274548,1.578328
PC_cal_ey16_s4,PC,compare,cal,16,512,256,128,14000,4,1,00:30:00,regular,done,57274549,1.541638
PC_cal_ey16_s5,PC,compare,cal,16,512,256,128,14000,5,1,00:30:00,regular,done,57274550,1.521983
PC_cal_ey16_s6,PC,compare,cal,16,512,256,128,14000,6,1,00:30:00,regular,done,57274552,1.527953
PC_cal_ey16_s7,PC,compare,cal,16,512,256,128,14000,7,1,00:30:00,regular,done,57274553,1.527795
PC_cal_ey16_s8,PC,compare,cal,16,512,256,128,14000,8,1,00:30:00,regular,done,57274554,1.520073
PC_cal_ey16_s9,PC,compare,cal,16,512,256,128,14000,9,1,00:30:00,regular,done,57274555,1.519280
PC_cal_ey16_s10,PC,compare,cal,16,512,256,128,14000,10,1,00:30:00,regular,done,57274556,1.482962
PC_cal_ey16_s11,PC,compare,cal,16,512,256,128,14000,11,1,00:30:00,regular,done,57274557,1.489842
PC_cal_ey16_s12,PC,compare,cal,16,512,256,128,14000,12,1,00:30:00,regular,done,57274558,1.534496
PC_cal_ey16_s13,PC,compare,cal,16,512,256,128,14000,13,1,00:30:00,regular,done,57274559,1.533820
PC_cal_ey16_s14,PC,compare,cal,16,512,256,128,14000,14,1,00:30:00,regular,done,57274560,1.532952
PC_cal_ey16_s15,PC,compare,cal,16,512,256,128,14000,15,1,00:30:00,regular,done,57274561,1.556826
PC_uncal_ey12_s4,PC,compare,uncal,12,512,512,256,100000,4,1,00:30:00,regular,done,57274562,1.806644
PC_uncal_ey12_s5,PC,compare,uncal,12,512,512,256,100000,5,1,00:30:00,regular,done,57274564,1.816006
PC_uncal_ey12_s6,PC,compare,uncal,12,512,512,256,100000,6,1,00:30:00,regular,done,57274565,1.795605
PC_uncal_ey12_s7,PC,compare,uncal,12,512,512,256,100000,7,1,00:30:00,regular,done,57274566,1.821417
PC_uncal_ey12_s8,PC,compare,uncal,12,512,512,256,100000,8,1,00:30:00,regular,done,57274567,1.851012
PC_uncal_ey12_s9,PC,compare,uncal,12,512,512,256,100000,9,1,00:30:00,regular,done,57274568,1.780434
PC_uncal_ey12_s10,PC,compare,uncal,12,512,512,256,100000,10,1,00:30:00,regular,done,57274569,1.739955
PC_uncal_ey12_s11,PC,compare,uncal,12,512,512,256,100000,11,1,00:30:00,regular,done,57274570,1.839700
PC_uncal_ey12_s12,PC,compare,uncal,12,512,512,256,100000,12,1,00:30:00,regular,done,57274571,1.830352
PC_uncal_ey12_s13,PC,compare,uncal,12,512,512,256,100000,13,1,00:30:00,regular,done,57274573,1.824574
PC_uncal_ey12_s14,PC,compare,uncal,12,512,512,256,100000,14,1,00:30:00,regular,done,57274574,1.818235
PC_uncal_ey12_s15,PC,compare,uncal,12,512,512,256,100000,15,1,00:30:00,regular,done,57274575,1.860797
PC_cal_ey12_s4,PC,compare,cal,12,512,256,128,22000,4,1,00:30:00,regular,done,57274576,1.825654
PC_cal_ey12_s5,PC,compare,cal,12,512,256,128,22000,5,1,00:30:00,regular,done,57274577,1.796982
PC_cal_ey12_s6,PC,compare,cal,12,512,256,128,22000,6,1,00:30:00,regular,done,57274578,1.782785
PC_cal_ey12_s7,PC,compare,cal,12,512,256,128,22000,7,1,00:30:00,regular,done,57274579,1.802263
PC_cal_ey12_s8,PC,compare,cal,12,512,256,128,22000,8,1,00:30:00,regular,done,57274580,1.836383
PC_cal_ey12_s9,PC,compare,cal,12,512,256,128,22000,9,1,00:30:00,regular,done,57274581,1.790486
PC_cal_ey12_s10,PC,compare,cal,12,512,256,128,22000,10,1,00:30:00,regular,done,57274582,1.732639
PC_cal_ey12_s11,PC,compare,cal,12,512,256,128,22000,11,1,00:30:00,regular,done,57274583,1.804797
PC_cal_ey12_s12,PC,compare,cal,12,512,256,128,22000,12,1,00:30:00,regular,done,57274585,1.776228
PC_cal_ey12_s13,PC,compare,cal,12,512,256,128,22000,13,1,00:30:00,regular,done,57274586,1.780180
PC_cal_ey12_s14,PC,compare,cal,12,512,256,128,22000,14,1,00:30:00,regular,done,57274587,1.789103
PC_cal_ey12_s15,PC,compare,cal,12,512,256,128,22000,15,1,00:30:00,regular,done,57274588,1.791254
PC_uncal_ey8_s4,PC,compare,uncal,8,512,512,256,100000,4,1,00:30:00,regular,done,57274589,2.217493
PC_uncal_ey8_s5,PC,compare,uncal,8,512,512,256,100000,5,1,00:30:00,regular,done,57274590,2.224318
PC_uncal_ey8_s6,PC,compare,uncal,8,512,512,256,100000,6,1,00:30:00,regular,done,57274591,2.184669
PC_uncal_ey8_s7,PC,compare,uncal,8,512,512,256,100000,7,1,00:30:00,regular,done,57274592,2.254294
PC_uncal_ey8_s8,PC,compare,uncal,8,512,512,256,100000,8,1,00:30:00,regular,done,57274593,2.285240
PC_uncal_ey8_s9,PC,compare,uncal,8,512,512,256,100000,9,1,00:30:00,regular,done,57274594,2.151642
PC_uncal_ey8_s10,PC,compare,uncal,8,512,512,256,100000,10,1,00:30:00,regular,done,57274595,2.092743
PC_uncal_ey8_s11,PC,compare,uncal,8,512,512,256,100000,11,1,00:30:00,regular,done,57274597,2.279944
PC_uncal_ey8_s12,PC,compare,uncal,8,512,512,256,100000,12,1,00:30:00,regular,done,57274598,2.266369
PC_uncal_ey8_s13,PC,compare,uncal,8,512,512,256,100000,13,1,00:30:00,regular,done,57274599,2.226222
PC_uncal_ey8_s14,PC,compare,uncal,8,512,512,256,100000,14,1,00:30:00,regular,done,57274600,2.218804
PC_uncal_ey8_s15,PC,compare,uncal,8,512,512,256,100000,15,1,00:30:00,regular,done,57274601,2.317074
PC_cal_ey8_s4,PC,compare,cal,8,512,256,128,40000,4,1,00:30:00,regular,done,57274602,2.273638
PC_cal_ey8_s5,PC,compare,cal,8,512,256,128,40000,5,1,00:30:00,regular,done,57274603,2.241506
PC_cal_ey8_s6,PC,compare,cal,8,512,256,128,40000,6,1,00:30:00,regular,done,57274604,2.233227
PC_cal_ey8_s7,PC,compare,cal,8,512,256,128,40000,7,1,00:30:00,regular,done,57274605,2.247204
PC_cal_ey8_s8,PC,compare,cal,8,512,256,128,40000,8,1,00:30:00,regular,done,57274606,2.306238
PC_cal_ey8_s9,PC,compare,cal,8,512,256,128,40000,9,1,00:30:00,regular,done,57274608,2.203243
PC_cal_ey8_s10,PC,compare,cal,8,512,256,128,40000,10,1,00:30:00,regular,done,57274609,2.100997
PC_cal_ey8_s11,PC,compare,cal,8,512,256,128,40000,11,1,00:30:00,regular,done,57274610,2.250812
PC_cal_ey8_s12,PC,compare,cal,8,512,256,128,40000,12,1,00:30:00,regular,done,57274611,2.152155
PC_cal_ey8_s13,PC,compare,cal,8,512,256,128,40000,13,1,00:30:00,regular,done,57274612,2.326985
PC_cal_ey8_s14,PC,compare,cal,8,512,256,128,40000,14,1,00:30:00,regular,done,57274613,2.276326
PC_cal_ey8_s15,PC,compare,cal,8,512,256,128,40000,15,1,00:30:00,regular,done,57274614,2.304887
PC_uncal_ey4_s4,PC,compare,uncal,4,512,512,256,100000,4,1,00:30:00,regular,done,57274615,3.006344
PC_uncal_ey4_s5,PC,compare,uncal,4,512,512,256,100000,5,1,00:30:00,regular,done,57274616,2.954243
PC_uncal_ey4_s6,PC,compare,uncal,4,512,512,256,100000,6,1,00:30:00,regular,done,57274617,2.892435
PC_uncal_ey4_s7,PC,compare,uncal,4,512,512,256,100000,7,1,00:30:00,regular,done,57274619,3.079420
PC_uncal_ey4_s8,PC,compare,uncal,4,512,512,256,100000,8,1,00:30:00,regular,done,57274620,3.083112
PC_uncal_ey4_s9,PC,compare,uncal,4,512,512,256,100000,9,1,00:30:00,regular,done,57274621,2.825864
PC_uncal_ey4_s10,PC,compare,uncal,4,512,512,256,100000,10,1,00:30:00,regular,done,57274622,2.736281
PC_uncal_ey4_s11,PC,compare,uncal,4,512,512,256,100000,11,1,00:30:00,regular,done,57274623,3.114152
PC_uncal_ey4_s12,PC,compare,uncal,4,512,512,256,100000,12,1,00:30:00,regular,done,57274624,3.074322
PC_uncal_ey4_s13,PC,compare,uncal,4,512,512,256,100000,13,1,00:30:00,regular,done,57274625,2.990542
PC_uncal_ey4_s14,PC,compare,uncal,4,512,512,256,100000,14,1,00:30:00,regular,done,57274627,3.002105
PC_uncal_ey4_s15,PC,compare,uncal,4,512,512,256,100000,15,1,00:30:00,regular,done,57274629,3.161365
PC_cal_ey4_s4,PC,compare,cal,4,512,256,128,110000,4,1,00:30:00,regular,done,57274631,3.395440
PC_cal_ey4_s5,PC,compare,cal,4,512,256,128,110000,5,1,00:30:00,regular,done,57274632,3.304342
PC_cal_ey4_s6,PC,compare,cal,4,512,256,128,110000,6,1,00:30:00,regular,done,57274633,3.313611
PC_cal_ey4_s7,PC,compare,cal,4,512,256,128,110000,7,1,00:30:00,regular,done,57274634,3.409853
PC_cal_ey4_s8,PC,compare,cal,4,512,256,128,110000,8,1,00:30:00,regular,done,57274635,3.384986
PC_cal_ey4_s9,PC,compare,cal,4,512,256,128,110000,9,1,00:30:00,regular,done,57274636,3.265989
PC_cal_ey4_s10,PC,compare,cal,4,512,256,128,110000,10,1,00:30:00,regular,done,57274637,3.215981
PC_cal_ey4_s11,PC,compare,cal,4,512,256,128,110000,11,1,00:30:00,regular,done,57274638,3.392514
PC_cal_ey4_s12,PC,compare,cal,4,512,256,128,110000,12,1,00:30:00,regular,done,57274640,3.382120
PC_cal_ey4_s13,PC,compare,cal,4,512,256,128,110000,13,1,00:30:00,regular,done,57274641,3.350478
PC_cal_ey4_s14,PC,compare,cal,4,512,256,128,110000,14,1,00:30:00,regular,done,57274642,3.351765
PC_cal_ey4_s15,PC,compare,cal,4,512,256,128,110000,15,1,00:30:00,regular,done,57274643,3.461885
PC_uncal_ey2_s4,PC,compare,uncal,2,512,512,256,100000,4,1,00:30:00,regular,done,57274644,3.845142
PC_uncal_ey2_s5,PC,compare,uncal,2,512,512,256,100000,5,1,00:30:00,regular,done,57274645,3.689092
PC_uncal_ey2_s6,PC,compare,uncal,2,512,512,256,100000,6,1,00:30:00,regular,done,57274646,3.718269
PC_uncal_ey2_s7,PC,compare,uncal,2,512,512,256,100000,7,1,00:30:00,regular,done,57274647,3.955178
PC_uncal_ey2_s8,PC,compare,uncal,2,512,512,256,100000,8,1,00:30:00,regular,done,57274648,3.873878
PC_uncal_ey2_s9,PC,compare,uncal,2,512,512,256,100000,9,1,00:30:00,regular,done,57274650,3.539707
PC_uncal_ey2_s10,PC,compare,uncal,2,512,512,256,100000,10,1,00:30:00,regular,done,57274651,3.480247
PC_uncal_ey2_s11,PC,compare,uncal,2,512,512,256,100000,11,1,00:30:00,regular,done,57274652,3.972814
PC_uncal_ey2_s12,PC,compare,uncal,2,512,512,256,100000,12,1,00:30:00,regular,done,57274653,3.778282
PC_uncal_ey2_s13,PC,compare,uncal,2,512,512,256,100000,13,1,00:30:00,regular,done,57274654,3.805450
PC_uncal_ey2_s14,PC,compare,uncal,2,512,512,256,100000,14,1,00:30:00,regular,done,57274655,3.981857
PC_uncal_ey2_s15,PC,compare,uncal,2,512,512,256,100000,15,1,00:30:00,regular,done,57274656,4.088617
PC_cal_ey2_s6,PC,compare,cal,2,512,256,128,310000,6,1,00:30:00,regular,done,57274657,4.957500
PC_cal_ey2_s7,PC,compare,cal,2,512,256,128,310000,7,1,00:30:00,regular,done,57274658,5.189554
PC_cal_ey2_s8,PC,compare,cal,2,512,256,128,310000,8,1,00:30:00,regular,done,57274660,5.179838
PC_cal_ey2_s9,PC,compare,cal,2,512,256,128,310000,9,1,00:30:00,regular,done,57274661,4.926446
PC_cal_ey2_s10,PC,compare,cal,2,512,256,128,310000,10,1,00:30:00,regular,done,57274662,4.990343
PC_cal_ey2_s11,PC,compare,cal,2,512,256,128,310000,11,1,00:30:00,regular,done,57274663,5.157740
PC_cal_ey2_s12,PC,compare,cal,2,512,256,128,310000,12,1,00:30:00,regular,done,57274664,5.109325
PC_cal_ey2_s13,PC,compare,cal,2,512,256,128,310000,13,1,00:30:00,regular,done,57274665,5.037114
PC_cal_ey2_s14,PC,compare,cal,2,512,256,128,310000,14,1,00:30:00,regular,done,57274666,5.144681
PC_cal_ey2_s15,PC,compare,cal,2,512,256,128,310000,15,1,00:30:00,regular,done,57274667,5.024604
PC_uncal_ey1_s4,PC,compare,uncal,1,512,512,256,100000,4,1,00:30:00,regular,done,57274669,4.626983
PC_uncal_ey1_s5,PC,compare,uncal,1,512,512,256,100000,5,1,00:30:00,regular,done,57274670,4.581706
PC_uncal_ey1_s6,PC,compare,uncal,1,512,512,256,100000,6,1,00:30:00,regular,done,57274671,4.633364
PC_uncal_ey1_s7,PC,compare,uncal,1,512,512,256,100000,7,1,00:30:00,regular,done,57274672,4.795453
PC_uncal_ey1_s8,PC,compare,uncal,1,512,512,256,100000,8,1,00:30:00,regular,done,57274673,4.633766
PC_uncal_ey1_s9,PC,compare,uncal,1,512,512,256,100000,9,1,00:30:00,regular,done,57274674,4.236647
PC_uncal_ey1_s10,PC,compare,uncal,1,512,512,256,100000,10,1,00:30:00,regular,done,57274675,4.411620
PC_uncal_ey1_s11,PC,compare,uncal,1,512,512,256,100000,11,1,00:30:00,regular,done,57274677,4.867963
PC_uncal_ey1_s12,PC,compare,uncal,1,512,512,256,100000,12,1,00:30:00,regular,done,57274678,4.369949
PC_uncal_ey1_s13,PC,compare,uncal,1,512,512,256,100000,13,1,00:30:00,regular,done,57274679,4.644460
